file,sweep,set,factor,value,n_prc,n_tsk,n_frq,u_mand_factor,u_opt_factor,rho,xi,U_M,U_O,B,H,J,e_mand_fmax,e_full_fmax,e_mand_min,feasible,donate_ok,seed,redraws,model,status,model_feasible,utility,energy,util_per_energy,runtime,gap,error
u_mand_factor\set00\u_mand_factor_0.7.py,u_mand_factor,0,u_mand_factor,0.7,2,8,5,0.7,0.5,0.7,0.6,1.4,0.3,109.480003,80,29,128.799994,156.400005,61.719997,1,1,1000,0,heuristic_v6,solved,1,67.945863,109.459503,0.62074,2.4864,,
u_mand_factor\set00\u_mand_factor_0.8.py,u_mand_factor,0,u_mand_factor,0.8,2,8,5,0.8,0.5,0.7,0.6,1.6,0.2,115.920003,80,29,147.200002,165.600005,70.537144,1,1,1000,0,heuristic_claudeoptimal,infeasible,0,,116.265436,,0.0437,,over budget: E=116.2654 > B=115.9200
u_mand_factor\set00\u_mand_factor_0.8.py,u_mand_factor,0,u_mand_factor,0.8,2,8,5,0.8,0.5,0.7,0.6,1.6,0.2,115.920003,80,29,147.200002,165.600005,70.537144,1,1,1000,0,heuristic_v5a,infeasible,0,,123.491235,,0.0408,,over budget: E=123.4912 > B=115.9200
u_mand_factor\set00\u_mand_factor_0.8.py,u_mand_factor,0,u_mand_factor,0.8,2,8,5,0.8,0.5,0.7,0.6,1.6,0.2,115.920003,80,29,147.200002,165.600005,70.537144,1,1,1000,0,heuristic_v6,infeasible,0,,116.265436,,0.2017,,over budget: E=116.2654 > B=115.9200
u_mand_factor\set00\u_mand_factor_0.9.py,u_mand_factor,0,u_mand_factor,0.9,2,8,5,0.9,0.5,0.7,0.6,1.8,0.1,122.360007,80,29,165.600003,174.80001,79.354287,1,1,1000,0,heuristic_claudeoptimal,infeasible,0,,141.296447,,0.057,,over budget: E=141.2964 > B=122.3600
u_mand_factor\set00\u_mand_factor_0.9.py,u_mand_factor,0,u_mand_factor,0.9,2,8,5,0.9,0.5,0.7,0.6,1.8,0.1,122.360007,80,29,165.600003,174.80001,79.354287,1,1,1000,0,heuristic_v5a,infeasible,0,,141.490937,,0.0531,,over budget: E=141.4909 > B=122.3600
u_mand_factor\set00\u_mand_factor_0.9.py,u_mand_factor,0,u_mand_factor,0.9,2,8,5,0.9,0.5,0.7,0.6,1.8,0.1,122.360007,80,29,165.600003,174.80001,79.354287,1,1,1000,0,heuristic_v6,infeasible,0,,141.296447,,0.2316,,over budget: E=141.2964 > B=122.3600
u_mand_factor\set01\u_mand_factor_0.1.py,u_mand_factor,1,u_mand_factor,0.1,2,8,5,0.1,0.5,0.7,0.6,0.2,0.9,70.840001,80,23,18.400005,101.200001,8.573335,1,0,1001,0,heuristic_claudeoptimal,solved,1,239.954342,70.749595,3.3916,0.0189,,
u_mand_factor\set01\u_mand_factor_0.1.py,u_mand_factor,1,u_mand_factor,0.1,2,8,5,0.1,0.5,0.7,0.6,0.2,0.9,70.840001,80,23,18.400005,101.200001,8.573335,1,0,1001,0,heuristic_v5a,solved,1,241.298617,66.923782,3.605574,0.0064,,
u_mand_factor\set01\u_mand_factor_0.1.py,u_mand_factor,1,u_mand_factor,0.1,2,8,5,0.1,0.5,0.7,0.6,0.2,0.9,70.840001,80,23,18.400005,101.200001,8.573335,1,0,1001,0,heuristic_v6,solved,1,241.298617,64.074878,3.765885,0.1296,,
u_mand_factor\set01\u_mand_factor_0.2.py,u_mand_factor,1,u_mand_factor,0.2,2,8,5,0.2,0.5,0.7,0.6,0.4,0.8,77.279998,80,23,36.799997,110.399998,17.146665,1,0,1001,0,heuristic_claudeoptimal,solved,1,221.710296,74.586942,2.972508,0.0178,,
u_mand_factor\set01\u_mand_factor_0.2.py,u_mand_factor,1,u_mand_factor,0.2,2,8,5,0.2,0.5,0.7,0.6,0.4,0.8,77.279998,80,23,36.799997,110.399998,17.146665,1,0,1001,0,heuristic_v5a,solved,1,221.710296,74.400645,2.979951,0.007,,
u_mand_factor\set01\u_mand_factor_0.2.py,u_mand_factor,1,u_mand_factor,0.2,2,8,5,0.2,0.5,0.7,0.6,0.4,0.8,77.279998,80,23,36.799997,110.399998,17.146665,1,0,1001,0,heuristic_v6,solved,1,221.710296,76.895329,2.883274,0.3102,,
u_mand_factor\set01\u_mand_factor_0.3.py,u_mand_factor,1,u_mand_factor,0.3,2,8,5,0.3,0.5,0.7,0.6,0.6,0.7,83.720006,80,23,55.200001,119.600009,25.720001,1,1,1001,0,heuristic_claudeoptimal,solved,1,178.366303,81.750651,2.181833,0.0278,,
u_mand_factor\set01\u_mand_factor_0.3.py,u_mand_factor,1,u_mand_factor,0.3,2,8,5,0.3,0.5,0.7,0.6,0.6,0.7,83.720006,80,23,55.200001,119.600009,25.720001,1,1,1001,0,heuristic_v5a,solved,1,144.070494,82.102288,1.754768,0.0074,,
u_mand_factor\set01\u_mand_factor_0.3.py,u_mand_factor,1,u_mand_factor,0.3,2,8,5,0.3,0.5,0.7,0.6,0.6,0.7,83.720006,80,23,55.200001,119.600009,25.720001,1,1,1001,0,heuristic_v6,solved,1,192.348112,83.542974,2.302385,0.32,,
u_mand_factor\set01\u_mand_factor_0.4.py,u_mand_factor,1,u_mand_factor,0.4,2,8,5,0.4,0.5,0.7,0.6,0.8,0.6,90.159998,80,23,73.599998,128.799998,34.293332,1,1,1001,0,heuristic_claudeoptimal,solved,1,151.449246,90.069877,1.681464,0.0218,,
u_mand_factor\set01\u_mand_factor_0.4.py,u_mand_factor,1,u_mand_factor,0.4,2,8,5,0.4,0.5,0.7,0.6,0.8,0.6,90.159998,80,23,73.599998,128.799998,34.293332,1,1,1001,0,heuristic_v5a,solved,1,151.955411,90.106671,1.686395,0.0123,,
u_mand_factor\set01\u_mand_factor_0.4.py,u_mand_factor,1,u_mand_factor,0.4,2,8,5,0.4,0.5,0.7,0.6,0.8,0.6,90.159998,80,23,73.599998,128.799998,34.293332,1,1,1001,0,heuristic_v6,solved,1,151.955411,90.106671,1.686395,0.4054,,
u_mand_factor\set01\u_mand_factor_0.5.py,u_mand_factor,1,u_mand_factor,0.5,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600004,80,23,92.000007,138.000006,42.86667,1,1,1001,0,heuristic_claudeoptimal,solved,1,107.978499,96.091277,1.123708,0.0128,,
u_mand_factor\set01\u_mand_factor_0.5.py,u_mand_factor,1,u_mand_factor,0.5,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600004,80,23,92.000007,138.000006,42.86667,1,1,1001,0,heuristic_v5a,solved,1,107.978499,96.521497,1.118699,0.0068,,
u_mand_factor\set01\u_mand_factor_0.5.py,u_mand_factor,1,u_mand_factor,0.5,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600004,80,23,92.000007,138.000006,42.86667,1,1,1001,0,heuristic_v6,solved,1,107.978499,96.091277,1.123708,0.2193,,
u_mand_factor\set01\u_mand_factor_0.6.py,u_mand_factor,1,u_mand_factor,0.6,2,8,5,0.6,0.5,0.7,0.6,1.2,0.4,103.039999,80,23,110.4,147.199999,51.44,1,1,1001,0,heuristic_claudeoptimal,solved,1,62.926564,102.911306,0.611464,0.0172,,
u_mand_factor\set01\u_mand_factor_0.6.py,u_mand_factor,1,u_mand_factor,0.6,2,8,5,0.6,0.5,0.7,0.6,1.2,0.4,103.039999,80,23,110.4,147.199999,51.44,1,1,1001,0,heuristic_v5a,solved,1,58.745465,102.490274,0.573181,0.0056,,
u_mand_factor\set01\u_mand_factor_0.6.py,u_mand_factor,1,u_mand_factor,0.6,2,8,5,0.6,0.5,0.7,0.6,1.2,0.4,103.039999,80,23,110.4,147.199999,51.44,1,1,1001,0,heuristic_v6,solved,1,70.53308,103.003787,0.684762,0.5558,,
u_mand_factor\set01\u_mand_factor_0.7.py,u_mand_factor,1,u_mand_factor,0.7,2,8,5,0.7,0.5,0.7,0.6,1.4,0.3,109.480001,80,23,128.800001,156.400001,60.013334,1,1,1001,0,heuristic_claudeoptimal,solved,1,31.462585,109.463605,0.287425,0.1236,,
u_mand_factor\set01\u_mand_factor_0.7.py,u_mand_factor,1,u_mand_factor,0.7,2,8,5,0.7,0.5,0.7,0.6,1.4,0.3,109.480001,80,23,128.800001,156.400001,60.013334,1,1,1001,0,heuristic_v5a,infeasible,0,,110.013134,,0.0189,,over budget: E=110.0131 > B=109.4800
