file,sweep,set,factor,value,n_prc,n_tsk,n_frq,u_mand_factor,u_opt_factor,rho,xi,U_M,U_O,B,H,J,e_mand_fmax,e_full_fmax,e_mand_min,feasible,donate_ok,seed,redraws,model,status,model_feasible,utility,energy,util_per_energy,runtime,gap,error
u_mand_factor\set24\u_mand_factor_0.5.py,u_mand_factor,24,u_mand_factor,0.5,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600001,80,21,91.999998,138.000001,46.018181,1,1,1024,0,ilp_v4,optimal,1,151.218741,96.597788,1.565447,0.4423,0.0,
u_mand_factor\set24\u_mand_factor_0.6.py,u_mand_factor,24,u_mand_factor,0.6,2,8,5,0.6,0.5,0.7,0.6,1.2,0.4,103.04,80,21,110.400001,147.2,55.221819,1,1,1024,0,ilp_v4,optimal,1,106.987247,103.032579,1.038383,1.5237,0.0,
u_mand_factor\set24\u_mand_factor_0.7.py,u_mand_factor,24,u_mand_factor,0.7,2,8,5,0.7,0.5,0.7,0.6,1.4,0.3,109.480001,80,21,128.799998,156.400001,64.425453,1,1,1024,0,ilp_v4,optimal,1,54.222798,109.429133,0.495506,0.5684,0.0,
u_mand_factor\set24\u_mand_factor_0.8.py,u_mand_factor,24,u_mand_factor,0.8,2,8,5,0.8,0.5,0.7,0.6,1.6,0.2,115.91999,80,21,147.199995,165.599985,73.629089,1,1,1024,0,ilp_v4,infeasible,0,,,,0.036,,
u_mand_factor\set24\u_mand_factor_0.9.py,u_mand_factor,24,u_mand_factor,0.9,2,8,5,0.9,0.5,0.7,0.6,1.8,0.1,122.360006,80,21,165.600002,174.800009,82.832728,1,1,1024,0,ilp_v4,infeasible,0,,,,0.0542,,
u_mand_factor\set25\u_mand_factor_0.1.py,u_mand_factor,25,u_mand_factor,0.1,2,8,5,0.1,0.5,0.7,0.6,0.2,0.9,70.840002,80,23,18.399999,101.200002,8.573333,1,0,1025,0,ilp_v4,optimal,1,195.837973,65.097373,3.008385,0.1521,0.0,
u_mand_factor\set25\u_mand_factor_0.2.py,u_mand_factor,25,u_mand_factor,0.2,2,8,5,0.2,0.5,0.7,0.6,0.4,0.8,77.279998,80,23,36.800003,110.399998,17.146668,1,0,1025,0,ilp_v4,optimal,1,208.157206,76.84115,2.708929,0.1336,0.0,
u_mand_factor\set25\u_mand_factor_0.3.py,u_mand_factor,25,u_mand_factor,0.3,2,8,5,0.3,0.5,0.7,0.6,0.6,0.7,83.720003,80,23,55.200001,119.600005,25.720001,1,1,1025,0,ilp_v4,optimal,1,181.639963,82.852253,2.192336,0.1645,0.0,
u_mand_factor\set25\u_mand_factor_0.4.py,u_mand_factor,25,u_mand_factor,0.4,2,8,5,0.4,0.5,0.7,0.6,0.8,0.6,90.159996,80,23,73.599997,128.799994,34.293332,1,1,1025,0,ilp_v4,optimal,1,144.407736,90.137386,1.602085,0.4473,0.0,
u_mand_factor\set25\u_mand_factor_0.5.py,u_mand_factor,25,u_mand_factor,0.5,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.6,80,23,91.999995,138.0,42.866665,1,1,1025,0,ilp_v4,optimal,1,109.800682,96.595899,1.136701,1.2002,0.0,
u_mand_factor\set25\u_mand_factor_0.6.py,u_mand_factor,25,u_mand_factor,0.6,2,8,5,0.6,0.5,0.7,0.6,1.2,0.4,103.040009,80,23,110.400007,147.200013,51.440003,1,1,1025,0,ilp_v4,optimal,1,75.516876,103.028111,0.732974,0.6435,5.7e-05,
u_mand_factor\set25\u_mand_factor_0.7.py,u_mand_factor,25,u_mand_factor,0.7,2,8,5,0.7,0.5,0.7,0.6,1.4,0.3,109.480004,80,23,128.799999,156.400006,60.013333,1,1,1025,0,ilp_v4,optimal,1,38.359748,109.16487,0.351393,0.5243,0.0,
u_mand_factor\set25\u_mand_factor_0.8.py,u_mand_factor,25,u_mand_factor,0.8,2,8,5,0.8,0.5,0.7,0.6,1.6,0.2,115.920002,80,23,147.200001,165.600003,68.586667,1,1,1025,0,ilp_v4,infeasible,0,,,,0.0448,,
u_mand_factor\set25\u_mand_factor_0.9.py,u_mand_factor,25,u_mand_factor,0.9,2,8,5,0.9,0.5,0.7,0.6,1.8,0.1,122.359995,80,23,165.599997,174.799993,77.159998,1,1,1025,0,ilp_v4,infeasible,0,,,,0.042,,
u_mand_factor\set26\u_mand_factor_0.1.py,u_mand_factor,26,u_mand_factor,0.1,2,8,5,0.1,0.5,0.7,0.6,0.2,0.9,70.840001,80,27,18.399999,101.200001,8.799999,1,0,1026,0,ilp_v4,optimal,1,287.570742,53.858922,5.339333,0.2097,0.0,
u_mand_factor\set26\u_mand_factor_0.2.py,u_mand_factor,26,u_mand_factor,0.2,2,8,5,0.2,0.5,0.7,0.6,0.4,0.8,77.279997,80,27,36.800002,110.399995,17.600001,1,0,1026,0,ilp_v4,optimal,1,247.7248,77.175976,3.209869,0.2043,0.0,
u_mand_factor\set26\u_mand_factor_0.3.py,u_mand_factor,26,u_mand_factor,0.3,2,8,5,0.3,0.5,0.7,0.6,0.6,0.7,83.719987,80,27,55.199992,119.599982,26.399996,1,1,1026,0,ilp_v4,optimal,1,235.897763,81.296809,2.901685,0.2142,0.0,
u_mand_factor\set26\u_mand_factor_0.4.py,u_mand_factor,26,u_mand_factor,0.4,2,8,5,0.4,0.5,0.7,0.6,0.8,0.6,90.160006,80,27,73.600001,128.800008,35.200001,1,1,1026,0,ilp_v4,optimal,1,205.634601,89.547506,2.296374,0.2851,0.0,
u_mand_factor\set26\u_mand_factor_0.5.py,u_mand_factor,26,u_mand_factor,0.5,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599998,80,27,92.000007,137.999998,44.000003,1,1,1026,0,ilp_v4,optimal,1,163.111978,96.585855,1.688777,1.8796,0.0,
u_mand_factor\set26\u_mand_factor_0.6.py,u_mand_factor,26,u_mand_factor,0.6,2,8,5,0.6,0.5,0.7,0.6,1.2,0.4,103.040002,80,27,110.400005,147.200003,52.800002,1,1,1026,0,ilp_v4,optimal,1,114.813317,102.970931,1.115007,2.4304,0.0,
u_mand_factor\set26\u_mand_factor_0.7.py,u_mand_factor,26,u_mand_factor,0.7,2,8,5,0.7,0.5,0.7,0.6,1.4,0.3,109.480004,80,27,128.800003,156.400006,61.600002,1,1,1026,0,ilp_v4,optimal,1,57.866811,109.465391,0.528631,22.2053,9.4e-05,
u_mand_factor\set26\u_mand_factor_0.8.py,u_mand_factor,26,u_mand_factor,0.8,2,8,5,0.8,0.5,0.7,0.6,1.6,0.2,115.920005,80,27,147.2,165.600007,70.4,1,1,1026,0,ilp_v4,infeasible,0,,,,0.1915,,
u_mand_factor\set26\u_mand_factor_0.9.py,u_mand_factor,26,u_mand_factor,0.9,2,8,5,0.9,0.5,0.7,0.6,1.8,0.1,122.360003,80,27,165.6,174.800005,79.2,1,1,1026,0,ilp_v4,infeasible,0,,,,0.1639,,
u_mand_factor\set27\u_mand_factor_0.1.py,u_mand_factor,27,u_mand_factor,0.1,2,8,5,0.1,0.5,0.7,0.6,0.2,0.9,70.840001,80,40,18.400001,101.200001,8.817143,1,0,1027,0,ilp_v4,optimal,1,248.906324,70.391977,3.536004,0.6383,0.0,
u_mand_factor\set27\u_mand_factor_0.2.py,u_mand_factor,27,u_mand_factor,0.2,2,8,5,0.2,0.5,0.7,0.6,0.4,0.8,77.279995,80,40,36.800003,110.399993,17.634287,1,0,1027,0,ilp_v4,optimal,1,196.609013,71.120824,2.764437,0.6148,0.0,
u_mand_factor\set27\u_mand_factor_0.3.py,u_mand_factor,27,u_mand_factor,0.3,2,8,5,0.3,0.5,0.7,0.6,0.6,0.7,83.720007,80,40,55.199999,119.60001,26.451428,1,1,1027,0,ilp_v4,optimal,1,176.508365,74.358603,2.373745,0.6167,0.0,
u_mand_factor\set27\u_mand_factor_0.4.py,u_mand_factor,27,u_mand_factor,0.4,2,8,5,0.4,0.5,0.7,0.6,0.8,0.6,90.16001,80,40,73.599993,128.800014,35.268568,1,1,1027,0,ilp_v4,optimal,1,146.53997,89.778231,1.632244,0.642,0.0,
u_mand_factor\set27\u_mand_factor_0.5.py,u_mand_factor,27,u_mand_factor,0.5,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600006,80,40,92.000005,138.000008,44.085716,1,1,1027,0,ilp_v4,optimal,1,128.481773,96.595836,1.330096,3.2736,0.0,
u_mand_factor\set27\u_mand_factor_0.6.py,u_mand_factor,27,u_mand_factor,0.6,2,8,5,0.6,0.5,0.7,0.6,1.2,0.4,103.03999,80,40,110.400006,147.199985,52.90286,1,1,1027,0,ilp_v4,optimal,1,97.614466,103.036529,0.947377,4.8223,1.9e-05,
u_mand_factor\set27\u_mand_factor_0.7.py,u_mand_factor,27,u_mand_factor,0.7,2,8,5,0.7,0.5,0.7,0.6,1.4,0.3,109.48,80,40,128.799999,156.4,61.719999,1,1,1027,0,ilp_v4,time_limit,1,56.547915,109.478971,0.516519,35.0476,0.000372,
u_mand_factor\set27\u_mand_factor_0.8.py,u_mand_factor,27,u_mand_factor,0.8,2,8,5,0.8,0.5,0.7,0.6,1.6,0.2,115.920006,80,40,147.200005,165.600009,70.537145,1,1,1027,0,ilp_v4,optimal,1,4.120135,115.917363,0.035544,8.9105,1e-06,
u_mand_factor\set27\u_mand_factor_0.9.py,u_mand_factor,27,u_mand_factor,0.9,2,8,5,0.9,0.5,0.7,0.6,1.8,0.1,122.359991,80,40,165.599993,174.799987,79.354282,1,1,1027,0,ilp_v4,infeasible,0,,,,0.2296,,
u_mand_factor\set28\u_mand_factor_0.1.py,u_mand_factor,28,u_mand_factor,0.1,2,8,5,0.1,0.5,0.7,0.6,0.2,0.9,70.839998,80,23,18.399998,101.199997,8.799999,1,0,1028,0,ilp_v4,optimal,1,219.274477,63.561012,3.449827,0.138,0.0,
u_mand_factor\set28\u_mand_factor_0.2.py,u_mand_factor,28,u_mand_factor,0.2,2,8,5,0.2,0.5,0.7,0.6,0.4,0.8,77.279998,80,23,36.8,110.399998,17.6,1,0,1028,0,ilp_v4,optimal,1,150.730508,75.335675,2.000785,0.1569,0.0,
u_mand_factor\set28\u_mand_factor_0.3.py,u_mand_factor,28,u_mand_factor,0.3,2,8,5,0.3,0.5,0.7,0.6,0.6,0.7,83.719998,80,23,55.199995,119.599998,26.399998,1,1,1028,0,ilp_v4,optimal,1,122.744833,80.780458,1.519487,0.3545,0.0,
u_mand_factor\set28\u_mand_factor_0.4.py,u_mand_factor,28,u_mand_factor,0.4,2,8,5,0.4,0.5,0.7,0.6,0.8,0.6,90.160004,80,23,73.600001,128.800006,35.200001,1,1,1028,0,ilp_v4,optimal,1,105.084025,84.69967,1.240666,0.4145,0.0,
u_mand_factor\set28\u_mand_factor_0.5.py,u_mand_factor,28,u_mand_factor,0.5,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599995,80,23,91.999995,137.999993,43.999998,1,1,1028,0,ilp_v4,optimal,1,92.316685,96.578256,0.955874,0.4794,0.0,
u_mand_factor\set28\u_mand_factor_0.6.py,u_mand_factor,28,u_mand_factor,0.6,2,8,5,0.6,0.5,0.7,0.6,1.2,0.4,103.040001,80,23,110.4,147.200001,52.8,1,1,1028,0,ilp_v4,optimal,1,77.335578,102.893101,0.751611,0.4243,0.0,
u_mand_factor\set28\u_mand_factor_0.7.py,u_mand_factor,28,u_mand_factor,0.7,2,8,5,0.7,0.5,0.7,0.6,1.4,0.3,109.48,80,23,128.8,156.4,61.6,1,1,1028,0,ilp_v4,optimal,1,64.679351,109.466072,0.590862,0.7816,0.0,
u_mand_factor\set28\u_mand_factor_0.8.py,u_mand_factor,28,u_mand_factor,0.8,2,8,5,0.8,0.5,0.7,0.6,1.6,0.2,115.920009,80,23,147.2,165.600013,70.4,1,1,1028,0,ilp_v4,optimal,1,0.288879,115.918602,0.002492,0.4155,0.0,
u_mand_factor\set28\u_mand_factor_0.9.py,u_mand_factor,28,u_mand_factor,0.9,2,8,5,0.9,0.5,0.7,0.6,1.8,0.1,122.36,80,23,165.600002,174.8,79.200001,1,1,1028,0,ilp_v4,infeasible,0,,,,0.0467,,
u_mand_factor\set29\u_mand_factor_0.1.py,u_mand_factor,29,u_mand_factor,0.1,2,8,5,0.1,0.5,0.7,0.6,0.2,0.9,70.84,80,21,18.399998,101.2,8.799999,1,0,1029,0,ilp_v4,optimal,1,210.693643,61.851142,3.406463,0.0679,0.0,
u_mand_factor\set29\u_mand_factor_0.2.py,u_mand_factor,29,u_mand_factor,0.2,2,8,5,0.2,0.5,0.7,0.6,0.4,0.8,77.279994,80,21,36.799997,110.399991,17.599998,1,0,1029,0,ilp_v4,optimal,1,202.447038,63.082789,3.209228,0.0758,0.0,
u_mand_factor\set29\u_mand_factor_0.3.py,u_mand_factor,29,u_mand_factor,0.3,2,8,5,0.3,0.5,0.7,0.6,0.6,0.7,83.720008,80,21,55.200005,119.600011,26.400002,1,1,1029,0,ilp_v4,optimal,1,165.95813,74.036347,2.241576,0.0728,0.0,
u_mand_factor\set29\u_mand_factor_0.4.py,u_mand_factor,29,u_mand_factor,0.4,2,8,5,0.4,0.5,0.7,0.6,0.8,0.6,90.16,80,21,73.600001,128.8,35.200001,1,1,1029,0,ilp_v4,optimal,1,130.753254,89.559603,1.459958,0.1093,0.0,
u_mand_factor\set29\u_mand_factor_0.5.py,u_mand_factor,29,u_mand_factor,0.5,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600003,80,21,91.999999,138.000005,43.999999,1,1,1029,0,ilp_v4,optimal,1,108.730962,96.450333,1.127326,0.1597,0.0,
u_mand_factor\set29\u_mand_factor_0.6.py,u_mand_factor,29,u_mand_factor,0.6,2,8,5,0.6,0.5,0.7,0.6,1.2,0.4,103.039998,80,21,110.399998,147.199997,52.799999,1,1,1029,0,ilp_v4,optimal,1,82.124429,102.003244,0.805116,0.1538,0.0,
u_mand_factor\set29\u_mand_factor_0.7.py,u_mand_factor,29,u_mand_factor,0.7,2,8,5,0.7,0.5,0.7,0.6,1.4,0.3,109.48,80,21,128.8,156.4,61.6,1,1,1029,0,ilp_v4,optimal,1,56.951647,109.468809,0.520255,0.5075,0.0,
u_mand_factor\set29\u_mand_factor_0.8.py,u_mand_factor,29,u_mand_factor,0.8,2,8,5,0.8,0.5,0.7,0.6,1.6,0.2,115.919999,80,21,147.199998,165.599999,70.399999,1,1,1029,0,ilp_v4,infeasible,0,,,,0.0527,,
u_mand_factor\set29\u_mand_factor_0.9.py,u_mand_factor,29,u_mand_factor,0.9,2,8,5,0.9,0.5,0.7,0.6,1.8,0.1,122.360005,80,21,165.6,174.800007,79.2,1,1,1029,0,ilp_v4,infeasible,0,,,,0.0351,,
u_mand_factor\set30\u_mand_factor_0.1.py,u_mand_factor,30,u_mand_factor,0.1,2,8,5,0.1,0.5,0.7,0.6,0.2,0.9,70.840001,80,26,18.400002,101.200001,8.560001,1,0,1030,0,ilp_v4,optimal,1,197.276683,63.269198,3.118053,0.203,0.0,
u_mand_factor\set30\u_mand_factor_0.2.py,u_mand_factor,30,u_mand_factor,0.2,2,8,5,0.2,0.5,0.7,0.6,0.4,0.8,77.28,80,26,36.799999,110.4,17.119999,1,0,1030,0,ilp_v4,optimal,1,182.789173,67.506045,2.707745,0.2274,0.0,
u_mand_factor\set30\u_mand_factor_0.3.py,u_mand_factor,30,u_mand_factor,0.3,2,8,5,0.3,0.5,0.7,0.6,0.6,0.7,83.719999,80,26,55.200003,119.599999,25.680002,1,1,1030,0,ilp_v4,optimal,1,160.916498,79.689457,2.019295,0.1757,0.0,
u_mand_factor\set30\u_mand_factor_0.4.py,u_mand_factor,30,u_mand_factor,0.4,2,8,5,0.4,0.5,0.7,0.6,0.8,0.6,90.160005,80,26,73.600003,128.800007,34.240002,1,1,1030,0,ilp_v4,optimal,1,137.815488,88.095576,1.564386,0.1983,0.0,
u_mand_factor\set30\u_mand_factor_0.5.py,u_mand_factor,30,u_mand_factor,0.5,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.6,80,26,91.999999,138.0,42.799999,1,1,1030,0,ilp_v4,optimal,1,111.364102,96.478218,1.154293,0.4011,0.0,
u_mand_factor\set30\u_mand_factor_0.6.py,u_mand_factor,30,u_mand_factor,0.6,2,8,5,0.6,0.5,0.7,0.6,1.2,0.4,103.039997,80,26,110.399994,147.199995,51.359997,1,1,1030,0,ilp_v4,optimal,1,83.095089,103.038253,0.806449,0.8171,0.0,
u_mand_factor\set30\u_mand_factor_0.7.py,u_mand_factor,30,u_mand_factor,0.7,2,8,5,0.7,0.5,0.7,0.6,1.4,0.3,109.479998,80,26,128.799998,156.399997,59.919999,1,1,1030,0,ilp_v4,optimal,1,49.635903,109.45343,0.453489,1.264,0.0,
u_mand_factor\set30\u_mand_factor_0.8.py,u_mand_factor,30,u_mand_factor,0.8,2,8,5,0.8,0.5,0.7,0.6,1.6,0.2,115.920008,80,26,147.2,165.600012,68.48,1,1,1030,0,ilp_v4,infeasible,0,,,,0.1049,,
u_mand_factor\set30\u_mand_factor_0.9.py,u_mand_factor,30,u_mand_factor,0.9,2,8,5,0.9,0.5,0.7,0.6,1.8,0.1,122.359999,80,26,165.600001,174.799999,77.040001,1,1,1030,0,ilp_v4,infeasible,0,,,,0.102,,
u_mand_factor\set31\u_mand_factor_0.1.py,u_mand_factor,31,u_mand_factor,0.1,2,8,5,0.1,0.5,0.7,0.6,0.2,0.9,70.840006,80,29,18.399995,101.200008,9.439998,1,0,1031,0,ilp_v4,optimal,1,236.977624,67.227371,3.525017,0.2665,0.0,
u_mand_factor\set31\u_mand_factor_0.2.py,u_mand_factor,31,u_mand_factor,0.2,2,8,5,0.2,0.5,0.7,0.6,0.4,0.8,77.280002,80,29,36.800005,110.400003,18.880002,1,0,1031,0,ilp_v4,optimal,1,220.873629,75.722745,2.916873,0.2041,0.0,
u_mand_factor\set31\u_mand_factor_0.3.py,u_mand_factor,31,u_mand_factor,0.3,2,8,5,0.3,0.5,0.7,0.6,0.6,0.7,83.72001,80,29,55.200002,119.600015,28.320001,1,1,1031,0,ilp_v4,optimal,1,229.64757,81.169974,2.829218,0.2458,0.0,
u_mand_factor\set31\u_mand_factor_0.4.py,u_mand_factor,31,u_mand_factor,0.4,2,8,5,0.4,0.5,0.7,0.6,0.8,0.6,90.159999,80,29,73.600002,128.799999,37.760001,1,1,1031,0,ilp_v4,optimal,1,197.712331,89.785344,2.202056,0.2489,0.0,
u_mand_factor\set31\u_mand_factor_0.5.py,u_mand_factor,31,u_mand_factor,0.5,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599992,80,29,91.999997,137.999988,47.199998,1,1,1031,0,ilp_v4,optimal,1,163.724756,96.329643,1.69963,0.3109,0.0,
u_mand_factor\set31\u_mand_factor_0.6.py,u_mand_factor,31,u_mand_factor,0.6,2,8,5,0.6,0.5,0.7,0.6,1.2,0.4,103.039998,80,29,110.399998,147.199998,56.639999,1,1,1031,0,ilp_v4,optimal,1,117.289712,103.014132,1.138579,2.077,0.0,
u_mand_factor\set31\u_mand_factor_0.7.py,u_mand_factor,31,u_mand_factor,0.7,2,8,5,0.7,0.5,0.7,0.6,1.4,0.3,109.479997,80,29,128.799998,156.399995,66.079999,1,1,1031,0,ilp_v4,optimal,1,62.604064,109.478886,0.571837,1.8292,0.0,
u_mand_factor\set31\u_mand_factor_0.8.py,u_mand_factor,31,u_mand_factor,0.8,2,8,5,0.8,0.5,0.7,0.6,1.6,0.2,115.919988,80,29,147.199994,165.599983,75.519997,1,1,1031,0,ilp_v4,optimal,1,21.696888,115.919145,0.187173,4.124,0.0,
u_mand_factor\set31\u_mand_factor_0.9.py,u_mand_factor,31,u_mand_factor,0.9,2,8,5,0.9,0.5,0.7,0.6,1.8,0.1,122.359998,80,29,165.59999,174.799997,84.959995,1,1,1031,0,ilp_v4,infeasible,0,,,,0.0898,,
u_mand_factor\set32\u_mand_factor_0.1.py,u_mand_factor,32,u_mand_factor,0.1,2,8,5,0.1,0.5,0.7,0.6,0.2,0.9,70.840008,80,26,18.399999,101.200012,8.559999,1,0,1032,0,ilp_v4,optimal,1,247.323212,70.297712,3.518226,0.1754,0.0,
u_mand_factor\set32\u_mand_factor_0.2.py,u_mand_factor,32,u_mand_factor,0.2,2,8,5,0.2,0.5,0.7,0.6,0.4,0.8,77.280001,80,26,36.800002,110.400001,17.120001,1,0,1032,0,ilp_v4,optimal,1,213.448987,76.832022,2.778125,0.1888,0.0,
u_mand_factor\set32\u_mand_factor_0.3.py,u_mand_factor,32,u_mand_factor,0.3,2,8,5,0.3,0.5,0.7,0.6,0.6,0.7,83.720004,80,26,55.200002,119.600006,25.680001,1,1,1032,0,ilp_v4,optimal,1,200.327664,82.792387,2.419639,0.2093,0.0,
u_mand_factor\set32\u_mand_factor_0.4.py,u_mand_factor,32,u_mand_factor,0.4,2,8,5,0.4,0.5,0.7,0.6,0.8,0.6,90.160005,80,26,73.600006,128.800007,34.240003,1,1,1032,0,ilp_v4,optimal,1,179.006699,89.958233,1.989887,0.5781,0.0,
u_mand_factor\set32\u_mand_factor_0.5.py,u_mand_factor,32,u_mand_factor,0.5,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600005,80,26,92.000001,138.000007,42.800001,1,1,1032,0,ilp_v4,optimal,1,148.756403,96.160093,1.546966,1.1681,0.0,
u_mand_factor\set32\u_mand_factor_0.6.py,u_mand_factor,32,u_mand_factor,0.6,2,8,5,0.6,0.5,0.7,0.6,1.2,0.4,103.040005,80,26,110.400005,147.200007,51.360002,1,1,1032,0,ilp_v4,optimal,1,114.875357,103.034812,1.114918,1.3238,0.0,
u_mand_factor\set32\u_mand_factor_0.7.py,u_mand_factor,32,u_mand_factor,0.7,2,8,5,0.7,0.5,0.7,0.6,1.4,0.3,109.480002,80,26,128.800006,156.400003,59.920003,1,1,1032,0,ilp_v4,optimal,1,74.907934,109.437083,0.684484,1.5828,0.0,
u_mand_factor\set32\u_mand_factor_0.8.py,u_mand_factor,32,u_mand_factor,0.8,2,8,5,0.8,0.5,0.7,0.6,1.6,0.2,115.919998,80,26,147.199994,165.599998,68.479997,1,1,1032,0,ilp_v4,optimal,1,19.110869,115.910752,0.164876,2.0424,0.0,
u_mand_factor\set32\u_mand_factor_0.9.py,u_mand_factor,32,u_mand_factor,0.9,2,8,5,0.9,0.5,0.7,0.6,1.8,0.1,122.359995,80,26,165.599994,174.799993,77.039997,1,1,1032,0,ilp_v4,infeasible,0,,,,0.1006,,
u_mand_factor\set33\u_mand_factor_0.1.py,u_mand_factor,33,u_mand_factor,0.1,2,8,5,0.1,0.5,0.7,0.6,0.2,0.9,70.840002,80,36,18.4,101.200003,8.573333,1,0,1033,0,ilp_v4,optimal,1,218.595633,70.392471,3.105384,0.3529,0.0,
u_mand_factor\set33\u_mand_factor_0.2.py,u_mand_factor,33,u_mand_factor,0.2,2,8,5,0.2,0.5,0.7,0.6,0.4,0.8,77.279997,80,36,36.79999,110.399995,17.146662,1,0,1033,0,ilp_v4,optimal,1,200.533254,75.920972,2.641342,0.4171,0.0,
u_mand_factor\set33\u_mand_factor_0.3.py,u_mand_factor,33,u_mand_factor,0.3,2,8,5,0.3,0.5,0.7,0.6,0.6,0.7,83.720002,80,36,55.200013,119.600003,25.720006,1,1,1033,0,ilp_v4,optimal,1,162.968901,80.036079,2.036193,0.4258,0.0,
u_mand_factor\set33\u_mand_factor_0.4.py,u_mand_factor,33,u_mand_factor,0.4,2,8,5,0.4,0.5,0.7,0.6,0.8,0.6,90.160005,80,36,73.599997,128.800007,34.293332,1,1,1033,0,ilp_v4,optimal,1,140.961715,89.10257,1.582016,1.0226,0.0,
u_mand_factor\set33\u_mand_factor_0.5.py,u_mand_factor,33,u_mand_factor,0.5,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.6,80,36,91.999998,138.0,42.866666,1,1,1033,0,ilp_v4,optimal,1,121.724512,96.42178,1.262417,1.1023,0.0,
u_mand_factor\set33\u_mand_factor_0.6.py,u_mand_factor,33,u_mand_factor,0.6,2,8,5,0.6,0.5,0.7,0.6,1.2,0.4,103.03999,80,36,110.399986,147.199986,51.439994,1,1,1033,0,ilp_v4,optimal,1,88.821148,103.031899,0.862074,1.7177,6.4e-05,
u_mand_factor\set33\u_mand_factor_0.7.py,u_mand_factor,33,u_mand_factor,0.7,2,8,5,0.7,0.5,0.7,0.6,1.4,0.3,109.480001,80,36,128.8,156.400001,60.013333,1,1,1033,0,ilp_v4,optimal,1,54.334098,109.479593,0.496294,2.8721,0.0,
u_mand_factor\set33\u_mand_factor_0.8.py,u_mand_factor,33,u_mand_factor,0.8,2,8,5,0.8,0.5,0.7,0.6,1.6,0.2,115.920015,80,36,147.200009,165.600022,68.586671,1,1,1033,0,ilp_v4,infeasible,0,,,,0.1283,,
u_mand_factor\set33\u_mand_factor_0.9.py,u_mand_factor,33,u_mand_factor,0.9,2,8,5,0.9,0.5,0.7,0.6,1.8,0.1,122.360001,80,36,165.599999,174.800001,77.159999,1,1,1033,0,ilp_v4,infeasible,0,,,,0.147,,
u_mand_factor\set34\u_mand_factor_0.1.py,u_mand_factor,34,u_mand_factor,0.1,2,8,5,0.1,0.5,0.7,0.6,0.2,0.9,70.840001,80,29,18.400001,101.200001,8.817143,1,0,1034,0,ilp_v4,optimal,1,193.452034,69.839593,2.769948,0.2508,0.0,
u_mand_factor\set34\u_mand_factor_0.2.py,u_mand_factor,34,u_mand_factor,0.2,2,8,5,0.2,0.5,0.7,0.6,0.4,0.8,77.280008,80,29,36.8,110.400011,17.634286,1,0,1034,0,ilp_v4,optimal,1,216.370342,76.73017,2.819886,0.2288,0.0,
u_mand_factor\set34\u_mand_factor_0.3.py,u_mand_factor,34,u_mand_factor,0.3,2,8,5,0.3,0.5,0.7,0.6,0.6,0.7,83.720003,80,29,55.199995,119.600005,26.451426,1,1,1034,0,ilp_v4,optimal,1,180.453575,83.582073,2.158999,0.5945,0.0,
u_mand_factor\set34\u_mand_factor_0.4.py,u_mand_factor,34,u_mand_factor,0.4,2,8,5,0.4,0.5,0.7,0.6,0.8,0.6,90.160012,80,29,73.600003,128.800017,35.268573,1,1,1034,0,ilp_v4,optimal,1,145.2448,90.081562,1.61237,0.2973,0.0,
u_mand_factor\set34\u_mand_factor_0.5.py,u_mand_factor,34,u_mand_factor,0.5,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599997,80,29,92.000003,137.999995,44.085716,1,1,1034,0,ilp_v4,optimal,1,112.631492,96.58201,1.166175,0.6379,5e-05,
u_mand_factor\set34\u_mand_factor_0.6.py,u_mand_factor,34,u_mand_factor,0.6,2,8,5,0.6,0.5,0.7,0.6,1.2,0.4,103.039996,80,29,110.399997,147.199994,52.902855,1,1,1034,0,ilp_v4,optimal,1,76.389871,101.194304,0.754883,0.6197,0.0,
u_mand_factor\set34\u_mand_factor_0.7.py,u_mand_factor,34,u_mand_factor,0.7,2,8,5,0.7,0.5,0.7,0.6,1.4,0.3,109.479999,80,29,128.800001,156.399999,61.720001,1,1,1034,0,ilp_v4,optimal,1,46.918463,108.949621,0.430644,1.1504,0.0,
u_mand_factor\set34\u_mand_factor_0.8.py,u_mand_factor,34,u_mand_factor,0.8,2,8,5,0.8,0.5,0.7,0.6,1.6,0.2,115.920006,80,29,147.2,165.600008,70.537143,1,1,1034,0,ilp_v4,infeasible,0,,,,0.1177,,
u_mand_factor\set34\u_mand_factor_0.9.py,u_mand_factor,34,u_mand_factor,0.9,2,8,5,0.9,0.5,0.7,0.6,1.8,0.1,122.359998,80,29,165.599999,174.799997,79.354285,1,1,1034,0,ilp_v4,infeasible,0,,,,0.1155,,
