file,sweep,set,factor,value,n_prc,n_tsk,n_frq,u_mand_factor,u_opt_factor,rho,xi,U_M,U_O,B,H,J,e_mand_fmax,e_full_fmax,e_mand_min,feasible,donate_ok,seed,redraws,model,status,model_feasible,utility,energy,util_per_energy,runtime,gap,error,runtime_best,runtime_worst,repeats,censored,nondeterministic
rho\set01\rho_0.3.py,rho,1,rho,0.3,2,5,5,0.5,0.5,0.3,0.6,1.0,0.5,20.700003,40,13,46.000002,69.00001,21.433334,1,1,1001,0,ilp_v3,infeasible,0,,,,0.003637,,,0.003637,0.003929,3,0,0
rho\set01\rho_0.3.py,rho,1,rho,0.3,2,5,5,0.5,0.5,0.3,0.6,1.0,0.5,20.700003,40,13,46.000002,69.00001,21.433334,1,1,1001,0,ilp_v4,infeasible,0,,,,0.003752,,,0.003752,0.004349,3,0,0
rho\set01\rho_0.3.py,rho,1,rho,0.3,2,5,5,0.5,0.5,0.3,0.6,1.0,0.5,20.700003,40,13,46.000002,69.00001,21.433334,1,1,1001,0,greedy_sps_baseline,infeasible,0,,46.000002,,0.000383,,over budget: E=46.0000 > B=20.7000,0.000383,0.000464,3,0,0
rho\set01\rho_0.4.py,rho,1,rho,0.4,2,5,5,0.5,0.5,0.4,0.6,1.0,0.5,27.600004,40,13,46.000002,69.00001,21.433334,1,1,1001,0,ilp_v2,infeasible,0,,,,0.003705,,,0.003705,0.004046,3,0,0
rho\set01\rho_0.4.py,rho,1,rho,0.4,2,5,5,0.5,0.5,0.4,0.6,1.0,0.5,27.600004,40,13,46.000002,69.00001,21.433334,1,1,1001,0,ilp_v3,infeasible,0,,,,0.004095,,,0.004095,0.00471,3,0,0
rho\set01\rho_0.4.py,rho,1,rho,0.4,2,5,5,0.5,0.5,0.4,0.6,1.0,0.5,27.600004,40,13,46.000002,69.00001,21.433334,1,1,1001,0,ilp_v4,infeasible,0,,,,0.009912,,,0.009912,0.010399,3,0,0
rho\set01\rho_0.4.py,rho,1,rho,0.4,2,5,5,0.5,0.5,0.4,0.6,1.0,0.5,27.600004,40,13,46.000002,69.00001,21.433334,1,1,1001,0,greedy_sps_baseline,infeasible,0,,46.000002,,0.00041,,over budget: E=46.0000 > B=27.6000,0.00041,0.000579,3,0,0
rho\set01\rho_0.5.py,rho,1,rho,0.5,2,5,5,0.5,0.5,0.5,0.6,1.0,0.5,34.500005,40,13,46.000002,69.00001,21.433334,1,1,1001,0,ilp_v2,optimal,1,17.527291,34.499814,0.50804,0.080933,7e-05,,0.080933,0.087391,3,0,0
rho\set01\rho_0.5.py,rho,1,rho,0.5,2,5,5,0.5,0.5,0.5,0.6,1.0,0.5,34.500005,40,13,46.000002,69.00001,21.433334,1,1,1001,0,ilp_v3,optimal,1,17.527291,34.499814,0.50804,0.088333,7e-05,,0.088333,0.093423,3,0,0
rho\set01\rho_0.5.py,rho,1,rho,0.5,2,5,5,0.5,0.5,0.5,0.6,1.0,0.5,34.500005,40,13,46.000002,69.00001,21.433334,1,1,1001,0,ilp_v4,optimal,1,19.449819,34.322823,0.566673,0.167814,0.0,,0.167814,0.206864,3,0,0
rho\set01\rho_0.5.py,rho,1,rho,0.5,2,5,5,0.5,0.5,0.5,0.6,1.0,0.5,34.500005,40,13,46.000002,69.00001,21.433334,1,1,1001,0,greedy_sps_baseline,infeasible,0,,46.000002,,0.000482,,over budget: E=46.0000 > B=34.5000,0.000482,0.000652,3,0,0
rho\set01\rho_0.6.py,rho,1,rho,0.6,2,5,5,0.5,0.5,0.6,0.6,1.0,0.5,41.400006,40,13,46.000002,69.00001,21.433334,1,1,1001,0,ilp_v2,optimal,1,31.478545,41.386355,0.760602,0.031567,0.0,,0.031567,0.032398,3,0,0
rho\set01\rho_0.6.py,rho,1,rho,0.6,2,5,5,0.5,0.5,0.6,0.6,1.0,0.5,41.400006,40,13,46.000002,69.00001,21.433334,1,1,1001,0,ilp_v3,optimal,1,24.821602,41.333974,0.600513,0.084692,0.0,,0.084692,0.09808,3,0,0
rho\set01\rho_0.6.py,rho,1,rho,0.6,2,5,5,0.5,0.5,0.6,0.6,1.0,0.5,41.400006,40,13,46.000002,69.00001,21.433334,1,1,1001,0,ilp_v4,optimal,1,32.559722,41.39986,0.786469,0.219589,2.9e-05,,0.219589,0.257515,3,0,0
rho\set01\rho_0.6.py,rho,1,rho,0.6,2,5,5,0.5,0.5,0.6,0.6,1.0,0.5,41.400006,40,13,46.000002,69.00001,21.433334,1,1,1001,0,greedy_sps_baseline,infeasible,0,,46.000002,,0.000457,,over budget: E=46.0000 > B=41.4000,0.000457,0.000601,3,0,0
rho\set01\rho_0.7.py,rho,1,rho,0.7,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300007,40,13,46.000002,69.00001,21.433334,1,1,1001,0,ilp_v2,optimal,1,44.434702,48.263013,0.920678,0.032201,0.0,,0.032201,0.036225,3,0,0
rho\set01\rho_0.7.py,rho,1,rho,0.7,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300007,40,13,46.000002,69.00001,21.433334,1,1,1001,0,ilp_v3,optimal,1,38.281158,48.280096,0.792897,0.174524,0.0,,0.174524,0.190791,3,0,0
rho\set01\rho_0.7.py,rho,1,rho,0.7,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300007,40,13,46.000002,69.00001,21.433334,1,1,1001,0,ilp_v4,optimal,1,45.172125,48.226295,0.93667,0.154384,0.0,,0.154384,0.190533,3,0,0
