file,sweep,set,factor,value,n_prc,n_tsk,n_frq,u_mand_factor,u_opt_factor,rho,xi,U_M,U_O,B,H,J,e_mand_fmax,e_full_fmax,e_mand_min,feasible,donate_ok,seed,redraws,model,status,model_feasible,utility,energy,util_per_energy,runtime,gap,error,runtime_best,runtime_worst,repeats,censored,nondeterministic
rho\set00\rho_0.9.py,rho,0,rho,0.9,2,5,5,0.5,0.5,0.9,0.6,1.0,0.5,62.100004,40,13,46.000002,69.000005,22.042858,1,1,1000,0,ilp_v4,optimal,1,67.365432,59.795849,1.12659,0.020184,0.0,,0.020184,0.021352,3,0,0
rho\set00\rho_0.9.py,rho,0,rho,0.9,2,5,5,0.5,0.5,0.9,0.6,1.0,0.5,62.100004,40,13,46.000002,69.000005,22.042858,1,1,1000,0,greedy_sps_baseline,solved,1,48.815774,61.768537,0.790302,0.002478,,,0.002478,0.00258,3,0,0
rho\set00\rho_1.py,rho,0,rho,1,2,5,5,0.5,0.5,1.0,0.6,1.0,0.5,69.000005,40,13,46.000002,69.000005,22.042858,1,1,1000,0,ilp_v2,optimal,1,67.365432,69.000005,0.976311,0.003431,0.0,,0.003431,0.003966,3,0,0
rho\set00\rho_1.py,rho,0,rho,1,2,5,5,0.5,0.5,1.0,0.6,1.0,0.5,69.000005,40,13,46.000002,69.000005,22.042858,1,1,1000,0,ilp_v3,optimal,1,67.365432,69.000005,0.976311,0.003468,0.0,,0.003468,0.003813,3,0,0
rho\set00\rho_1.py,rho,0,rho,1,2,5,5,0.5,0.5,1.0,0.6,1.0,0.5,69.000005,40,13,46.000002,69.000005,22.042858,1,1,1000,0,ilp_v4,optimal,1,67.365432,69.000005,0.976311,0.011519,0.0,,0.011519,0.012338,3,0,0
rho\set00\rho_1.py,rho,0,rho,1,2,5,5,0.5,0.5,1.0,0.6,1.0,0.5,69.000005,40,13,46.000002,69.000005,22.042858,1,1,1000,0,greedy_sps_baseline,solved,1,67.365432,69.000005,0.976311,0.002802,,,0.002802,0.003573,3,0,0
rho\set01\rho_0.2.py,rho,1,rho,0.2,2,5,5,0.5,0.5,0.2,0.6,1.0,0.5,13.800002,40,13,46.000002,69.00001,21.433334,1,1,1001,0,ilp_v2,infeasible,0,,,,0.003174,,,0.003174,0.003495,3,0,0
rho\set01\rho_0.2.py,rho,1,rho,0.2,2,5,5,0.5,0.5,0.2,0.6,1.0,0.5,13.800002,40,13,46.000002,69.00001,21.433334,1,1,1001,0,ilp_v3,infeasible,0,,,,0.003194,,,0.003194,0.004496,3,0,0
rho\set01\rho_0.2.py,rho,1,rho,0.2,2,5,5,0.5,0.5,0.2,0.6,1.0,0.5,13.800002,40,13,46.000002,69.00001,21.433334,1,1,1001,0,ilp_v4,infeasible,0,,,,0.003391,,,0.003391,0.003697,3,0,0
rho\set01\rho_0.2.py,rho,1,rho,0.2,2,5,5,0.5,0.5,0.2,0.6,1.0,0.5,13.800002,40,13,46.000002,69.00001,21.433334,1,1,1001,0,greedy_sps_baseline,infeasible,0,,46.000002,,0.000313,,over budget: E=46.0000 > B=13.8000,0.000313,0.000402,3,0,0
