file,sweep,set,factor,value,n_prc,n_tsk,n_frq,u_mand_factor,u_opt_factor,rho,xi,U_M,U_O,B,H,J,e_mand_fmax,e_full_fmax,e_mand_min,feasible,donate_ok,seed,redraws,model,status,model_feasible,utility,energy,util_per_energy,runtime,gap,error,runtime_best,runtime_worst,repeats,censored,nondeterministic
u_opt_factor\set01\u_opt_factor_0.1.py,u_opt_factor,1,u_opt_factor,0.1,2,5,5,0.5,0.1,0.7,0.6,1.0,0.1,35.419999,40,13,46.000002,50.599999,21.433334,1,1,1001,0,ilp_v2,optimal,1,10.912391,35.19569,0.310049,0.006907,0.0,,0.006907,0.007359,3,0,0
u_opt_factor\set01\u_opt_factor_0.1.py,u_opt_factor,1,u_opt_factor,0.1,2,5,5,0.5,0.1,0.7,0.6,1.0,0.1,35.419999,40,13,46.000002,50.599999,21.433334,1,1,1001,0,ilp_v3,optimal,1,10.912391,35.19569,0.310049,0.007112,0.0,,0.007112,0.007869,3,0,0
u_opt_factor\set01\u_opt_factor_0.1.py,u_opt_factor,1,u_opt_factor,0.1,2,5,5,0.5,0.1,0.7,0.6,1.0,0.1,35.419999,40,13,46.000002,50.599999,21.433334,1,1,1001,0,ilp_v4,optimal,1,10.912391,35.19569,0.310049,0.040973,0.0,,0.040973,0.044471,3,0,0
u_opt_factor\set01\u_opt_factor_0.1.py,u_opt_factor,1,u_opt_factor,0.1,2,5,5,0.5,0.1,0.7,0.6,1.0,0.1,35.419999,40,13,46.000002,50.599999,21.433334,1,1,1001,0,greedy_sps_baseline,infeasible,0,,46.000002,,0.000397,,over budget: E=46.0000 > B=35.4200,0.000397,0.000767,3,0,0
u_opt_factor\set01\u_opt_factor_0.2.py,u_opt_factor,1,u_opt_factor,0.2,2,5,5,0.5,0.2,0.7,0.6,1.0,0.2,38.640003,40,13,46.000002,55.200005,21.433334,1,1,1001,0,ilp_v2,optimal,1,21.165016,38.636762,0.547795,0.018602,0.0,,0.018602,0.020191,3,0,0
u_opt_factor\set01\u_opt_factor_0.2.py,u_opt_factor,1,u_opt_factor,0.2,2,5,5,0.5,0.2,0.7,0.6,1.0,0.2,38.640003,40,13,46.000002,55.200005,21.433334,1,1,1001,0,ilp_v3,optimal,1,21.165016,38.636762,0.547795,0.019321,0.0,,0.019321,0.020266,3,0,0
u_opt_factor\set01\u_opt_factor_0.2.py,u_opt_factor,1,u_opt_factor,0.2,2,5,5,0.5,0.2,0.7,0.6,1.0,0.2,38.640003,40,13,46.000002,55.200005,21.433334,1,1,1001,0,ilp_v4,optimal,1,21.824805,38.18737,0.571519,0.069985,0.0,,0.069985,0.077327,3,0,0
u_opt_factor\set01\u_opt_factor_0.2.py,u_opt_factor,1,u_opt_factor,0.2,2,5,5,0.5,0.2,0.7,0.6,1.0,0.2,38.640003,40,13,46.000002,55.200005,21.433334,1,1,1001,0,greedy_sps_baseline,infeasible,0,,46.000002,,0.00033,,over budget: E=46.0000 > B=38.6400,0.00033,0.000432,3,0,0
u_opt_factor\set01\u_opt_factor_0.3.py,u_opt_factor,1,u_opt_factor,0.3,2,5,5,0.5,0.3,0.7,0.6,1.0,0.3,41.860006,40,13,46.000002,59.800008,21.433334,1,1,1001,0,ilp_v2,optimal,1,30.10095,41.859825,0.719089,0.044404,3.9e-05,,0.044404,0.049469,3,0,0
u_opt_factor\set01\u_opt_factor_0.3.py,u_opt_factor,1,u_opt_factor,0.3,2,5,5,0.5,0.3,0.7,0.6,1.0,0.3,41.860006,40,13,46.000002,59.800008,21.433334,1,1,1001,0,ilp_v3,optimal,1,24.875884,41.853594,0.594355,0.124504,0.0,,0.124504,0.12653,3,0,0
