file,sweep,set,factor,value,n_prc,n_tsk,n_frq,u_mand_factor,u_opt_factor,rho,xi,U_M,U_O,B,H,J,e_mand_fmax,e_full_fmax,e_mand_min,feasible,donate_ok,seed,redraws,model,status,model_feasible,utility,energy,util_per_energy,runtime,gap,error
rho\set04\rho_0.5.py,rho,4,rho,0.5,2,5,5,0.5,0.5,0.5,0.6,1.0,0.5,34.500002,40,13,46.000002,69.000003,22.042858,1,1,1004,0,heuristic_v5b,solved,1,4.223195,34.488408,0.122453,0.0043,,
rho\set04\rho_0.6.py,rho,4,rho,0.6,2,5,5,0.5,0.5,0.6,0.6,1.0,0.5,41.400002,40,13,46.000002,69.000003,22.042858,1,1,1004,0,ilp_v1,optimal,1,60.625396,41.399445,1.464401,0.539,0.0,
rho\set04\rho_0.6.py,rho,4,rho,0.6,2,5,5,0.5,0.5,0.6,0.6,1.0,0.5,41.400002,40,13,46.000002,69.000003,22.042858,1,1,1004,0,ilp_v2,optimal,1,46.150867,41.300088,1.117452,0.0524,0.0,
rho\set04\rho_0.6.py,rho,4,rho,0.6,2,5,5,0.5,0.5,0.6,0.6,1.0,0.5,41.400002,40,13,46.000002,69.000003,22.042858,1,1,1004,0,heuristic_v5b,solved,1,28.252721,40.810082,0.692298,0.0057,,
rho\set04\rho_0.7.py,rho,4,rho,0.7,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,13,46.000002,69.000003,22.042858,1,1,1004,0,ilp_v1,optimal,1,65.074149,46.464747,1.400506,0.0914,0.0,
rho\set04\rho_0.7.py,rho,4,rho,0.7,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,13,46.000002,69.000003,22.042858,1,1,1004,0,ilp_v2,optimal,1,57.039758,48.137189,1.184942,0.0236,0.0,
rho\set04\rho_0.7.py,rho,4,rho,0.7,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,13,46.000002,69.000003,22.042858,1,1,1004,0,heuristic_v5b,solved,1,35.802929,48.275057,0.741644,0.0029,,
rho\set04\rho_0.8.py,rho,4,rho,0.8,2,5,5,0.5,0.5,0.8,0.6,1.0,0.5,55.200003,40,13,46.000002,69.000003,22.042858,1,1,1004,0,ilp_v1,optimal,1,65.074149,55.198692,1.178907,0.0325,0.0,
rho\set04\rho_0.8.py,rho,4,rho,0.8,2,5,5,0.5,0.5,0.8,0.6,1.0,0.5,55.200003,40,13,46.000002,69.000003,22.042858,1,1,1004,0,ilp_v2,optimal,1,61.056953,54.543282,1.119422,0.0405,0.0,
rho\set04\rho_0.8.py,rho,4,rho,0.8,2,5,5,0.5,0.5,0.8,0.6,1.0,0.5,55.200003,40,13,46.000002,69.000003,22.042858,1,1,1004,0,heuristic_v5b,solved,1,42.579031,54.472647,0.781659,0.0022,,
rho\set04\rho_0.9.py,rho,4,rho,0.9,2,5,5,0.5,0.5,0.9,0.6,1.0,0.5,62.100003,40,13,46.000002,69.000003,22.042858,1,1,1004,0,ilp_v1,optimal,1,65.074149,53.831007,1.20886,0.0284,0.0,
rho\set04\rho_0.9.py,rho,4,rho,0.9,2,5,5,0.5,0.5,0.9,0.6,1.0,0.5,62.100003,40,13,46.000002,69.000003,22.042858,1,1,1004,0,ilp_v2,optimal,1,62.990938,58.152314,1.083206,0.0162,0.0,
rho\set04\rho_0.9.py,rho,4,rho,0.9,2,5,5,0.5,0.5,0.9,0.6,1.0,0.5,62.100003,40,13,46.000002,69.000003,22.042858,1,1,1004,0,heuristic_v5b,solved,1,51.461046,61.753149,0.833335,0.0023,,
rho\set04\rho_1.py,rho,4,rho,1,2,5,5,0.5,0.5,1.0,0.6,1.0,0.5,69.000003,40,13,46.000002,69.000003,22.042858,1,1,1004,0,ilp_v1,optimal,1,65.074149,61.665349,1.055279,0.0335,0.0,
rho\set04\rho_1.py,rho,4,rho,1,2,5,5,0.5,0.5,1.0,0.6,1.0,0.5,69.000003,40,13,46.000002,69.000003,22.042858,1,1,1004,0,ilp_v2,optimal,1,62.990938,63.945778,0.985068,0.0092,0.0,
rho\set04\rho_1.py,rho,4,rho,1,2,5,5,0.5,0.5,1.0,0.6,1.0,0.5,69.000003,40,13,46.000002,69.000003,22.042858,1,1,1004,0,heuristic_v5b,solved,1,51.461046,61.753149,0.833335,0.0037,,
rho\set00\rho_0.3.py,rho,0,rho,0.3,2,5,5,0.5,0.5,0.3,0.6,1.0,0.5,20.700001,40,13,46.000002,69.000005,22.042858,1,1,1000,0,heuristic_claudeoptimal,infeasible,0,,46.000002,,0.0006,,over budget: E=46.0000 > B=20.7000
rho\set00\rho_0.4.py,rho,0,rho,0.4,2,5,5,0.5,0.5,0.4,0.6,1.0,0.5,27.600002,40,13,46.000002,69.000005,22.042858,1,1,1000,0,heuristic_claudeoptimal,solved,1,13.310495,27.57465,0.482708,0.021,,
rho\set00\rho_0.5.py,rho,0,rho,0.5,2,5,5,0.5,0.5,0.5,0.6,1.0,0.5,34.500002,40,13,46.000002,69.000005,22.042858,1,1,1000,0,heuristic_claudeoptimal,solved,1,44.962524,34.236291,1.3133,0.017,,
rho\set00\rho_0.6.py,rho,0,rho,0.6,2,5,5,0.5,0.5,0.6,0.6,1.0,0.5,41.400003,40,13,46.000002,69.000005,22.042858,1,1,1000,0,heuristic_claudeoptimal,solved,1,58.497865,40.430601,1.446871,0.0086,,
rho\set00\rho_0.7.py,rho,0,rho,0.7,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300003,40,13,46.000002,69.000005,22.042858,1,1,1000,0,heuristic_claudeoptimal,solved,1,60.64627,46.823498,1.29521,0.0098,,
rho\set00\rho_0.8.py,rho,0,rho,0.8,2,5,5,0.5,0.5,0.8,0.6,1.0,0.5,55.200004,40,13,46.000002,69.000005,22.042858,1,1,1000,0,heuristic_claudeoptimal,solved,1,62.794676,55.070097,1.140268,0.005,,
rho\set00\rho_0.9.py,rho,0,rho,0.9,2,5,5,0.5,0.5,0.9,0.6,1.0,0.5,62.100004,40,13,46.000002,69.000005,22.042858,1,1,1000,0,heuristic_claudeoptimal,solved,1,63.958739,61.793973,1.035032,0.0055,,
rho\set00\rho_1.py,rho,0,rho,1,2,5,5,0.5,0.5,1.0,0.6,1.0,0.5,69.000005,40,13,46.000002,69.000005,22.042858,1,1,1000,0,heuristic_claudeoptimal,solved,1,65.122801,69.000005,0.943809,0.0027,,
rho\set01\rho_0.3.py,rho,1,rho,0.3,2,5,5,0.5,0.5,0.3,0.6,1.0,0.5,20.700001,40,13,46.000002,69.000003,21.433334,1,1,1001,0,heuristic_claudeoptimal,infeasible,0,,46.000002,,0.0004,,over budget: E=46.0000 > B=20.7000
rho\set01\rho_0.4.py,rho,1,rho,0.4,2,5,5,0.5,0.5,0.4,0.6,1.0,0.5,27.600001,40,13,46.000002,69.000003,21.433334,1,1,1001,0,heuristic_claudeoptimal,infeasible,0,,30.250001,,0.0032,,over budget: E=30.2500 > B=27.6000
rho\set01\rho_0.5.py,rho,1,rho,0.5,2,5,5,0.5,0.5,0.5,0.6,1.0,0.5,34.500002,40,13,46.000002,69.000003,21.433334,1,1,1001,0,heuristic_claudeoptimal,solved,1,13.320422,34.378956,0.387459,0.0107,,
rho\set01\rho_0.6.py,rho,1,rho,0.6,2,5,5,0.5,0.5,0.6,0.6,1.0,0.5,41.400002,40,13,46.000002,69.000003,21.433334,1,1,1001,0,heuristic_claudeoptimal,solved,1,36.277014,41.372155,0.876846,0.0103,,
rho\set01\rho_0.7.py,rho,1,rho,0.7,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,13,46.000002,69.000003,21.433334,1,1,1001,0,heuristic_claudeoptimal,solved,1,55.985915,48.267078,1.159919,0.0123,,
rho\set01\rho_0.8.py,rho,1,rho,0.8,2,5,5,0.5,0.5,0.8,0.6,1.0,0.5,55.200003,40,13,46.000002,69.000003,21.433334,1,1,1001,0,heuristic_claudeoptimal,solved,1,63.721196,54.0916,1.178024,0.0092,,
rho\set01\rho_0.9.py,rho,1,rho,0.9,2,5,5,0.5,0.5,0.9,0.6,1.0,0.5,62.100003,40,13,46.000002,69.000003,21.433334,1,1,1001,0,heuristic_claudeoptimal,solved,1,66.171324,61.231391,1.080676,0.0033,,
rho\set01\rho_1.py,rho,1,rho,1,2,5,5,0.5,0.5,1.0,0.6,1.0,0.5,69.000003,40,13,46.000002,69.000003,21.433334,1,1,1001,0,heuristic_claudeoptimal,solved,1,66.171324,68.740972,0.962618,0.0041,,
rho\set02\rho_0.3.py,rho,2,rho,0.3,2,5,5,0.5,0.5,0.3,0.6,1.0,0.5,20.699999,40,11,46.000001,68.999997,21.400001,1,1,1002,0,heuristic_claudeoptimal,infeasible,0,,46.000001,,0.0013,,over budget: E=46.0000 > B=20.7000
rho\set02\rho_0.4.py,rho,2,rho,0.4,2,5,5,0.5,0.5,0.4,0.6,1.0,0.5,27.599999,40,11,46.000001,68.999997,21.400001,1,1,1002,0,heuristic_claudeoptimal,solved,1,8.88468,27.347379,0.324882,0.006,,
rho\set02\rho_0.5.py,rho,2,rho,0.5,2,5,5,0.5,0.5,0.5,0.6,1.0,0.5,34.499998,40,11,46.000001,68.999997,21.400001,1,1,1002,0,heuristic_claudeoptimal,solved,1,28.949716,33.674869,0.859683,0.0089,,
rho\set02\rho_0.6.py,rho,2,rho,0.6,2,5,5,0.5,0.5,0.6,0.6,1.0,0.5,41.399998,40,11,46.000001,68.999997,21.400001,1,1,1002,0,heuristic_claudeoptimal,solved,1,32.403287,39.706844,0.816063,0.0052,,
rho\set02\rho_0.7.py,rho,2,rho,0.7,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,11,46.000001,68.999997,21.400001,1,1,1002,0,heuristic_claudeoptimal,solved,1,52.485041,48.079734,1.091625,0.0087,,
rho\set02\rho_0.8.py,rho,2,rho,0.8,2,5,5,0.5,0.5,0.8,0.6,1.0,0.5,55.199997,40,11,46.000001,68.999997,21.400001,1,1,1002,0,heuristic_claudeoptimal,solved,1,64.026212,54.586395,1.172934,0.0067,,
rho\set02\rho_0.9.py,rho,2,rho,0.9,2,5,5,0.5,0.5,0.9,0.6,1.0,0.5,62.099997,40,11,46.000001,68.999997,21.400001,1,1,1002,0,heuristic_claudeoptimal,solved,1,70.137651,59.876724,1.171368,0.005,,
rho\set02\rho_1.py,rho,2,rho,1,2,5,5,0.5,0.5,1.0,0.6,1.0,0.5,68.999997,40,11,46.000001,68.999997,21.400001,1,1,1002,0,heuristic_claudeoptimal,solved,1,75.40284,68.999997,1.092795,0.0029,,
rho\set03\rho_0.3.py,rho,3,rho,0.3,2,5,5,0.5,0.5,0.3,0.6,1.0,0.5,20.7,40,10,46.0,68.999999,21.433333,1,1,1003,0,heuristic_claudeoptimal,infeasible,0,,46.0,,0.0004,,over budget: E=46.0000 > B=20.7000
rho\set03\rho_0.4.py,rho,3,rho,0.4,2,5,5,0.5,0.5,0.4,0.6,1.0,0.5,27.6,40,10,46.0,68.999999,21.433333,1,1,1003,0,heuristic_claudeoptimal,solved,1,12.212855,27.486253,0.444326,0.0146,,
rho\set03\rho_0.5.py,rho,3,rho,0.5,2,5,5,0.5,0.5,0.5,0.6,1.0,0.5,34.499999,40,10,46.0,68.999999,21.433333,1,1,1003,0,heuristic_claudeoptimal,solved,1,37.752799,34.4908,1.094576,0.0132,,
rho\set03\rho_0.6.py,rho,3,rho,0.6,2,5,5,0.5,0.5,0.6,0.6,1.0,0.5,41.399999,40,10,46.0,68.999999,21.433333,1,1,1003,0,heuristic_claudeoptimal,solved,1,49.458234,41.279331,1.198136,0.0037,,
rho\set03\rho_0.7.py,rho,3,rho,0.7,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299999,40,10,46.0,68.999999,21.433333,1,1,1003,0,heuristic_claudeoptimal,solved,1,51.944889,48.040298,1.081277,0.0059,,
rho\set03\rho_0.8.py,rho,3,rho,0.8,2,5,5,0.5,0.5,0.8,0.6,1.0,0.5,55.199999,40,10,46.0,68.999999,21.433333,1,1,1003,0,heuristic_claudeoptimal,solved,1,57.135462,54.996088,1.0389,0.0095,,
rho\set03\rho_0.9.py,rho,3,rho,0.9,2,5,5,0.5,0.5,0.9,0.6,1.0,0.5,62.099999,40,10,46.0,68.999999,21.433333,1,1,1003,0,heuristic_claudeoptimal,solved,1,58.214077,61.992256,0.939054,0.0035,,
rho\set03\rho_1.py,rho,3,rho,1,2,5,5,0.5,0.5,1.0,0.6,1.0,0.5,68.999999,40,10,46.0,68.999999,21.433333,1,1,1003,0,heuristic_claudeoptimal,solved,1,58.214077,68.999999,0.843682,0.0025,,
rho\set04\rho_0.3.py,rho,4,rho,0.3,2,5,5,0.5,0.5,0.3,0.6,1.0,0.5,20.700001,40,13,46.000002,69.000003,22.042858,1,1,1004,0,heuristic_claudeoptimal,infeasible,0,,46.000002,,0.0005,,over budget: E=46.0000 > B=20.7000
rho\set04\rho_0.4.py,rho,4,rho,0.4,2,5,5,0.5,0.5,0.4,0.6,1.0,0.5,27.600001,40,13,46.000002,69.000003,22.042858,1,1,1004,0,heuristic_claudeoptimal,solved,1,10.128588,27.522198,0.368015,0.0209,,
rho\set04\rho_0.5.py,rho,4,rho,0.5,2,5,5,0.5,0.5,0.5,0.6,1.0,0.5,34.500002,40,13,46.000002,69.000003,22.042858,1,1,1004,0,heuristic_claudeoptimal,solved,1,21.054992,34.443995,0.611282,0.0138,,
rho\set04\rho_0.6.py,rho,4,rho,0.6,2,5,5,0.5,0.5,0.6,0.6,1.0,0.5,41.400002,40,13,46.000002,69.000003,22.042858,1,1,1004,0,heuristic_claudeoptimal,solved,1,38.005444,41.340022,0.919338,0.0098,,
rho\set04\rho_0.7.py,rho,4,rho,0.7,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,13,46.000002,69.000003,22.042858,1,1,1004,0,heuristic_claudeoptimal,solved,1,49.809394,44.580447,1.117292,0.0086,,
rho\set04\rho_0.8.py,rho,4,rho,0.8,2,5,5,0.5,0.5,0.8,0.6,1.0,0.5,55.200003,40,13,46.000002,69.000003,22.042858,1,1,1004,0,heuristic_claudeoptimal,solved,1,60.907727,55.182974,1.103741,0.008,,
rho\set04\rho_0.9.py,rho,4,rho,0.9,2,5,5,0.5,0.5,0.9,0.6,1.0,0.5,62.100003,40,13,46.000002,69.000003,22.042858,1,1,1004,0,heuristic_claudeoptimal,solved,1,60.907727,62.034589,0.981835,0.0058,,
rho\set04\rho_1.py,rho,4,rho,1,2,5,5,0.5,0.5,1.0,0.6,1.0,0.5,69.000003,40,13,46.000002,69.000003,22.042858,1,1,1004,0,heuristic_claudeoptimal,solved,1,62.990938,67.385438,0.934786,0.0045,,
rho\set00\rho_0.3.py,rho,0,rho,0.3,2,5,5,0.5,0.5,0.3,0.6,1.0,0.5,20.700001,40,13,46.000002,69.000005,22.042858,1,1,1000,0,greedy_sps_baseline,infeasible,0,,46.000002,,0.0003,,over budget: E=46.0000 > B=20.7000
rho\set00\rho_0.4.py,rho,0,rho,0.4,2,5,5,0.5,0.5,0.4,0.6,1.0,0.5,27.600002,40,13,46.000002,69.000005,22.042858,1,1,1000,0,greedy_sps_baseline,infeasible,0,,46.000002,,0.0002,,over budget: E=46.0000 > B=27.6000
rho\set00\rho_0.5.py,rho,0,rho,0.5,2,5,5,0.5,0.5,0.5,0.6,1.0,0.5,34.500002,40,13,46.000002,69.000005,22.042858,1,1,1000,0,greedy_sps_baseline,infeasible,0,,46.000002,,0.0002,,over budget: E=46.0000 > B=34.5000
rho\set00\rho_0.6.py,rho,0,rho,0.6,2,5,5,0.5,0.5,0.6,0.6,1.0,0.5,41.400003,40,13,46.000002,69.000005,22.042858,1,1,1000,0,greedy_sps_baseline,infeasible,0,,46.000002,,0.0002,,over budget: E=46.0000 > B=41.4000
rho\set00\rho_0.7.py,rho,0,rho,0.7,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300003,40,13,46.000002,69.000005,22.042858,1,1,1000,0,greedy_sps_baseline,solved,1,7.527167,47.905338,0.157126,0.0005,,
rho\set00\rho_0.8.py,rho,0,rho,0.8,2,5,5,0.5,0.5,0.8,0.6,1.0,0.5,55.200004,40,13,46.000002,69.000005,22.042858,1,1,1000,0,greedy_sps_baseline,solved,1,35.661534,54.86406,0.649998,0.001,,
rho\set00\rho_0.9.py,rho,0,rho,0.9,2,5,5,0.5,0.5,0.9,0.6,1.0,0.5,62.100004,40,13,46.000002,69.000005,22.042858,1,1,1000,0,greedy_sps_baseline,solved,1,57.513522,61.475135,0.935557,0.0014,,
rho\set00\rho_1.py,rho,0,rho,1,2,5,5,0.5,0.5,1.0,0.6,1.0,0.5,69.000005,40,13,46.000002,69.000005,22.042858,1,1,1000,0,greedy_sps_baseline,solved,1,65.122801,69.000005,0.943809,0.0016,,
rho\set01\rho_0.3.py,rho,1,rho,0.3,2,5,5,0.5,0.5,0.3,0.6,1.0,0.5,20.700001,40,13,46.000002,69.000003,21.433334,1,1,1001,0,greedy_sps_baseline,infeasible,0,,46.000002,,0.0002,,over budget: E=46.0000 > B=20.7000
rho\set01\rho_0.4.py,rho,1,rho,0.4,2,5,5,0.5,0.5,0.4,0.6,1.0,0.5,27.600001,40,13,46.000002,69.000003,21.433334,1,1,1001,0,greedy_sps_baseline,infeasible,0,,46.000002,,0.0002,,over budget: E=46.0000 > B=27.6000
rho\set01\rho_0.5.py,rho,1,rho,0.5,2,5,5,0.5,0.5,0.5,0.6,1.0,0.5,34.500002,40,13,46.000002,69.000003,21.433334,1,1,1001,0,greedy_sps_baseline,infeasible,0,,46.000002,,0.0002,,over budget: E=46.0000 > B=34.5000
rho\set01\rho_0.6.py,rho,1,rho,0.6,2,5,5,0.5,0.5,0.6,0.6,1.0,0.5,41.400002,40,13,46.000002,69.000003,21.433334,1,1,1001,0,greedy_sps_baseline,infeasible,0,,46.000002,,0.0002,,over budget: E=46.0000 > B=41.4000
rho\set01\rho_0.7.py,rho,1,rho,0.7,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,13,46.000002,69.000003,21.433334,1,1,1001,0,greedy_sps_baseline,solved,1,6.110967,47.924028,0.127514,0.0013,,
rho\set01\rho_0.8.py,rho,1,rho,0.8,2,5,5,0.5,0.5,0.8,0.6,1.0,0.5,55.200003,40,13,46.000002,69.000003,21.433334,1,1,1001,0,greedy_sps_baseline,solved,1,36.081365,55.189137,0.653777,0.0017,,
rho\set01\rho_0.9.py,rho,1,rho,0.9,2,5,5,0.5,0.5,0.9,0.6,1.0,0.5,62.100003,40,13,46.000002,69.000003,21.433334,1,1,1001,0,greedy_sps_baseline,solved,1,55.694586,62.094088,0.896939,0.0023,,
rho\set01\rho_1.py,rho,1,rho,1,2,5,5,0.5,0.5,1.0,0.6,1.0,0.5,69.000003,40,13,46.000002,69.000003,21.433334,1,1,1001,0,greedy_sps_baseline,solved,1,66.132813,68.96737,0.9589,0.0028,,
rho\set02\rho_0.3.py,rho,2,rho,0.3,2,5,5,0.5,0.5,0.3,0.6,1.0,0.5,20.699999,40,11,46.000001,68.999997,21.400001,1,1,1002,0,greedy_sps_baseline,infeasible,0,,46.000001,,0.0002,,over budget: E=46.0000 > B=20.7000
rho\set02\rho_0.4.py,rho,2,rho,0.4,2,5,5,0.5,0.5,0.4,0.6,1.0,0.5,27.599999,40,11,46.000001,68.999997,21.400001,1,1,1002,0,greedy_sps_baseline,infeasible,0,,46.000001,,0.0002,,over budget: E=46.0000 > B=27.6000
rho\set02\rho_0.5.py,rho,2,rho,0.5,2,5,5,0.5,0.5,0.5,0.6,1.0,0.5,34.499998,40,11,46.000001,68.999997,21.400001,1,1,1002,0,greedy_sps_baseline,infeasible,0,,46.000001,,0.0002,,over budget: E=46.0000 > B=34.5000
rho\set02\rho_0.6.py,rho,2,rho,0.6,2,5,5,0.5,0.5,0.6,0.6,1.0,0.5,41.399998,40,11,46.000001,68.999997,21.400001,1,1,1002,0,greedy_sps_baseline,infeasible,0,,46.000001,,0.0002,,over budget: E=46.0000 > B=41.4000
rho\set02\rho_0.7.py,rho,2,rho,0.7,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,11,46.000001,68.999997,21.400001,1,1,1002,0,greedy_sps_baseline,solved,1,4.524423,47.723408,0.094805,0.0005,,
rho\set02\rho_0.8.py,rho,2,rho,0.8,2,5,5,0.5,0.5,0.8,0.6,1.0,0.5,55.199997,40,11,46.000001,68.999997,21.400001,1,1,1002,0,greedy_sps_baseline,solved,1,30.827641,55.180835,0.558666,0.0007,,
rho\set02\rho_0.9.py,rho,2,rho,0.9,2,5,5,0.5,0.5,0.9,0.6,1.0,0.5,62.099997,40,11,46.000001,68.999997,21.400001,1,1,1002,0,greedy_sps_baseline,solved,1,52.493842,61.675741,0.851126,0.0009,,
rho\set02\rho_1.py,rho,2,rho,1,2,5,5,0.5,0.5,1.0,0.6,1.0,0.5,68.999997,40,11,46.000001,68.999997,21.400001,1,1,1002,0,greedy_sps_baseline,solved,1,75.40284,68.999997,1.092795,0.0016,,
rho\set03\rho_0.3.py,rho,3,rho,0.3,2,5,5,0.5,0.5,0.3,0.6,1.0,0.5,20.7,40,10,46.0,68.999999,21.433333,1,1,1003,0,greedy_sps_baseline,infeasible,0,,46.0,,0.0004,,over budget: E=46.0000 > B=20.7000
rho\set03\rho_0.4.py,rho,3,rho,0.4,2,5,5,0.5,0.5,0.4,0.6,1.0,0.5,27.6,40,10,46.0,68.999999,21.433333,1,1,1003,0,greedy_sps_baseline,infeasible,0,,46.0,,0.0004,,over budget: E=46.0000 > B=27.6000
rho\set03\rho_0.5.py,rho,3,rho,0.5,2,5,5,0.5,0.5,0.5,0.6,1.0,0.5,34.499999,40,10,46.0,68.999999,21.433333,1,1,1003,0,greedy_sps_baseline,infeasible,0,,46.0,,0.0002,,over budget: E=46.0000 > B=34.5000
rho\set03\rho_0.6.py,rho,3,rho,0.6,2,5,5,0.5,0.5,0.6,0.6,1.0,0.5,41.399999,40,10,46.0,68.999999,21.433333,1,1,1003,0,greedy_sps_baseline,infeasible,0,,46.0,,0.0004,,over budget: E=46.0000 > B=41.4000
rho\set03\rho_0.7.py,rho,3,rho,0.7,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299999,40,10,46.0,68.999999,21.433333,1,1,1003,0,greedy_sps_baseline,solved,1,6.250468,48.151459,0.129808,0.0006,,
rho\set03\rho_0.8.py,rho,3,rho,0.8,2,5,5,0.5,0.5,0.8,0.6,1.0,0.5,55.199999,40,10,46.0,68.999999,21.433333,1,1,1003,0,greedy_sps_baseline,solved,1,31.071678,55.141033,0.563495,0.0008,,
rho\set03\rho_0.9.py,rho,3,rho,0.9,2,5,5,0.5,0.5,0.9,0.6,1.0,0.5,62.099999,40,10,46.0,68.999999,21.433333,1,1,1003,0,greedy_sps_baseline,solved,1,48.519615,61.694691,0.786447,0.0011,,
rho\set03\rho_1.py,rho,3,rho,1,2,5,5,0.5,0.5,1.0,0.6,1.0,0.5,68.999999,40,10,46.0,68.999999,21.433333,1,1,1003,0,greedy_sps_baseline,solved,1,58.214077,68.999999,0.843682,0.0013,,
rho\set04\rho_0.3.py,rho,4,rho,0.3,2,5,5,0.5,0.5,0.3,0.6,1.0,0.5,20.700001,40,13,46.000002,69.000003,22.042858,1,1,1004,0,greedy_sps_baseline,infeasible,0,,46.000002,,0.0002,,over budget: E=46.0000 > B=20.7000
rho\set04\rho_0.4.py,rho,4,rho,0.4,2,5,5,0.5,0.5,0.4,0.6,1.0,0.5,27.600001,40,13,46.000002,69.000003,22.042858,1,1,1004,0,greedy_sps_baseline,infeasible,0,,46.000002,,0.0002,,over budget: E=46.0000 > B=27.6000
rho\set04\rho_0.5.py,rho,4,rho,0.5,2,5,5,0.5,0.5,0.5,0.6,1.0,0.5,34.500002,40,13,46.000002,69.000003,22.042858,1,1,1004,0,greedy_sps_baseline,infeasible,0,,46.000002,,0.0002,,over budget: E=46.0000 > B=34.5000
rho\set04\rho_0.6.py,rho,4,rho,0.6,2,5,5,0.5,0.5,0.6,0.6,1.0,0.5,41.400002,40,13,46.000002,69.000003,22.042858,1,1,1004,0,greedy_sps_baseline,infeasible,0,,46.000002,,0.0002,,over budget: E=46.0000 > B=41.4000
rho\set04\rho_0.7.py,rho,4,rho,0.7,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,13,46.000002,69.000003,22.042858,1,1,1004,0,greedy_sps_baseline,solved,1,7.034725,48.282276,0.1457,0.0006,,
rho\set04\rho_0.8.py,rho,4,rho,0.8,2,5,5,0.5,0.5,0.8,0.6,1.0,0.5,55.200003,40,13,46.000002,69.000003,22.042858,1,1,1004,0,greedy_sps_baseline,solved,1,31.346584,54.663724,0.573444,0.0014,,
rho\set04\rho_0.9.py,rho,4,rho,0.9,2,5,5,0.5,0.5,0.9,0.6,1.0,0.5,62.100003,40,13,46.000002,69.000003,22.042858,1,1,1004,0,greedy_sps_baseline,solved,1,56.192759,62.062794,0.905418,0.0012,,
rho\set04\rho_1.py,rho,4,rho,1,2,5,5,0.5,0.5,1.0,0.6,1.0,0.5,69.000003,40,13,46.000002,69.000003,22.042858,1,1,1004,0,greedy_sps_baseline,solved,1,62.990938,67.385438,0.934786,0.0014,,
