file,sweep,set,factor,value,n_prc,n_tsk,n_frq,u_mand_factor,u_opt_factor,rho,xi,U_M,U_O,B,H,J,e_mand_fmax,e_full_fmax,e_mand_min,feasible,donate_ok,seed,redraws,model,status,model_feasible,utility,energy,util_per_energy,runtime,gap,error
u_mand_factor\set01\u_mand_factor_0.2.py,u_mand_factor,1,u_mand_factor,0.2,2,5,5,0.2,0.5,0.7,0.6,0.4,0.8,38.639998,40,13,18.400001,55.199998,8.573334,1,0,1001,0,heuristic_v5b,solved,1,70.218954,38.383783,1.829391,0.0026,,
u_mand_factor\set01\u_mand_factor_0.3.py,u_mand_factor,1,u_mand_factor,0.3,2,5,5,0.3,0.5,0.7,0.6,0.6,0.7,41.860002,40,13,27.6,59.800002,12.86,1,1,1001,0,ilp_v1,optimal,1,94.860475,41.765352,2.271272,0.1509,0.0,
u_mand_factor\set01\u_mand_factor_0.3.py,u_mand_factor,1,u_mand_factor,0.3,2,5,5,0.3,0.5,0.7,0.6,0.6,0.7,41.860002,40,13,27.6,59.800002,12.86,1,1,1001,0,ilp_v2,optimal,1,94.566744,41.807887,2.261935,0.0173,0.0,
u_mand_factor\set01\u_mand_factor_0.3.py,u_mand_factor,1,u_mand_factor,0.3,2,5,5,0.3,0.5,0.7,0.6,0.6,0.7,41.860002,40,13,27.6,59.800002,12.86,1,1,1001,0,heuristic_v5b,solved,1,47.143093,41.849921,1.12648,0.0027,,
u_mand_factor\set01\u_mand_factor_0.4.py,u_mand_factor,1,u_mand_factor,0.4,2,5,5,0.4,0.5,0.7,0.6,0.8,0.6,45.08,40,13,36.800001,64.4,17.146667,1,1,1001,0,ilp_v1,optimal,1,77.363082,45.0546,1.717096,1.4638,0.0,
u_mand_factor\set01\u_mand_factor_0.4.py,u_mand_factor,1,u_mand_factor,0.4,2,5,5,0.4,0.5,0.7,0.6,0.8,0.6,45.08,40,13,36.800001,64.4,17.146667,1,1,1001,0,ilp_v2,optimal,1,76.488092,45.07993,1.696722,0.0418,0.0,
u_mand_factor\set01\u_mand_factor_0.4.py,u_mand_factor,1,u_mand_factor,0.4,2,5,5,0.4,0.5,0.7,0.6,0.8,0.6,45.08,40,13,36.800001,64.4,17.146667,1,1,1001,0,heuristic_v5b,solved,1,36.009873,45.075335,0.798882,0.0035,,
u_mand_factor\set01\u_mand_factor_0.5.py,u_mand_factor,1,u_mand_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,13,46.000002,69.000003,21.433334,1,1,1001,0,ilp_v1,optimal,1,59.855897,48.295126,1.239378,1.4134,8.2e-05,
u_mand_factor\set01\u_mand_factor_0.5.py,u_mand_factor,1,u_mand_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,13,46.000002,69.000003,21.433334,1,1,1001,0,ilp_v2,optimal,1,59.554483,48.185911,1.235931,0.0213,0.0,
u_mand_factor\set01\u_mand_factor_0.5.py,u_mand_factor,1,u_mand_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,13,46.000002,69.000003,21.433334,1,1,1001,0,heuristic_v5b,solved,1,10.798163,48.06532,0.224656,0.0026,,
